Campaign_ID,Date,Channel,Campaign_Type,Target_Audience,Location,Impressions,Clicks,Conversions,CTR_Pct,CVR_Pct,Spend,Revenue,CPC,ROAS
CAMP-0577,2023-03-17,LinkedIn,Lead Generation,18-24,Delhi,3451,136,3,3.9598,2.5175,8724.83,33450.94,64.15,3.834
CAMP-0578,2023-01-26,LinkedIn,Retargeting,35-44,Mumbai,3892,126,5,3.2509,4.0843,7167.34,26678.13,56.88,3.7222
CAMP-0579,2023-10-24,LinkedIn,Lead Generation,45-54,Pune,5950,285,8,4.7944,3.0353,11961.96,38722.53,41.97,3.2371
CAMP-0580,2023-10-09,YouTube,Brand Awareness,45-54,Kolkata,24254,192,2,0.7928,1.1422,2293.67,4384.64,11.95,1.9116
CAMP-0581,2023-12-23,LinkedIn,Conversion,55+,Delhi,4712,180,4,3.8362,2.406,10654.05,40037.46,59.19,3.758
CAMP-0582,2023-12-28,Google Search,Conversion,55+,Kolkata,9705,553,35,5.7082,6.4673,13113.02,64750.21,23.71,4.9379
CAMP-0583,2023-10-16,LinkedIn,Retargeting,25-34,Chennai,7066,251,18,3.5591,7.1857,12474.74,35675.44,49.7,2.8598
CAMP-0584,2023-01-01,LinkedIn,Lead Generation,35-44,Delhi,3968,82,4,2.072,6.052,2846.8,11945.57,34.72,4.1961
CAMP-0585,2023-06-20,LinkedIn,Conversion,45-54,Mumbai,5864,215,10,3.6812,4.995,6547.16,19002.31,30.45,2.9024
CAMP-0586,2023-06-03,Email,Retargeting,18-24,Bangalore,6150,1177,147,19.1499,12.5363,3157.92,18947.04,2.68,5.9998
CAMP-0587,2023-06-19,YouTube,Brand Awareness,25-34,Delhi,74645,625,19,0.8379,3.0484,8851.02,23861.3,14.16,2.6959
CAMP-0588,2023-08-24,Meta Ads,Conversion,25-34,Pune,36961,711,41,1.9249,5.7752,13603.9,25782.63,19.13,1.8952
CAMP-0589,2023-12-14,LinkedIn,Retargeting,55+,Pune,5584,204,4,3.6655,2.1524,10831.56,34264.97,53.1,3.1634
CAMP-0590,2023-01-16,Email,Brand Awareness,25-34,Bangalore,4778,1184,219,24.787,18.5446,8352.45,56069.54,7.05,6.7129
CAMP-0591,2023-06-07,YouTube,Lead Generation,55+,Mumbai,66220,899,15,1.3578,1.6938,6935.76,11306.65,7.71,1.6302
CAMP-0592,2023-06-04,Meta Ads,Retargeting,45-54,Kolkata,29164,597,13,2.0502,2.2725,7456.88,13896.43,12.49,1.8636
CAMP-0593,2023-01-13,Meta Ads,Brand Awareness,45-54,Chennai,46631,1310,29,2.8099,2.216,15826.62,41495.85,12.08,2.6219
CAMP-0594,2023-02-20,LinkedIn,Retargeting,35-44,Delhi,9734,481,26,4.9468,5.571,33529.94,97584.67,69.71,2.9104
CAMP-0595,2023-09-25,Google Search,Conversion,45-54,Pune,6897,277,24,4.0164,8.6955,9172.9,45733.5,33.12,4.9857
CAMP-0596,2023-02-22,Google Search,Retargeting,45-54,Mumbai,13529,955,75,7.0647,7.855,17662.31,95309.97,18.49,5.3962
CAMP-0597,2023-05-27,Meta Ads,Retargeting,25-34,Delhi,33130,683,38,2.0646,5.6139,10964.53,24818.35,16.05,2.2635
CAMP-0598,2023-11-15,Meta Ads,Retargeting,18-24,Mumbai,48689,586,17,1.2048,2.9021,8551.14,19332.32,14.59,2.2608
CAMP-0599,2023-06-09,Email,Lead Generation,25-34,Mumbai,7023,1657,288,23.5992,17.4275,3818.32,19423.71,2.3,5.087
CAMP-0600,2023-02-14,Google Search,Brand Awareness,45-54,Mumbai,11987,667,51,5.5677,7.671,25084.58,127271.05,37.61,5.0737
CAMP-0601,2023-04-12,YouTube,Retargeting,35-44,Bangalore,66720,839,24,1.2584,2.8805,4854.0,13999.79,5.79,2.8842
CAMP-0602,2023-12-24,YouTube,Lead Generation,18-24,Kolkata,50688,302,3,0.5973,1.2966,3456.14,9157.87,11.44,2.6497
CAMP-0603,2023-11-12,YouTube,Lead Generation,25-34,Delhi,36911,521,12,1.4129,2.3194,6249.99,15611.04,12.0,2.4978
CAMP-0604,2023-02-03,Email,Conversion,45-54,Mumbai,5893,793,91,13.4675,11.5079,5610.16,32801.33,7.07,5.8468
CAMP-0605,2023-07-27,Email,Lead Generation,55+,Mumbai,7851,1755,138,22.3579,7.8811,10348.72,76345.54,5.9,7.3773
CAMP-0606,2023-07-31,LinkedIn,Conversion,45-54,Chennai,4954,191,8,3.8626,4.6726,13170.53,43036.46,68.96,3.2676
CAMP-0607,2023-08-11,Email,Lead Generation,55+,Hyderabad,6646,1477,139,22.2352,9.4117,5046.8,35266.21,3.42,6.9878
CAMP-0608,2023-11-02,Google Search,Conversion,18-24,Chennai,12584,667,29,5.3015,4.3906,18539.1,79163.61,27.79,4.2701
CAMP-0609,2023-12-17,YouTube,Brand Awareness,55+,Mumbai,73350,804,14,1.0964,1.8478,6652.36,16414.59,8.27,2.4675
CAMP-0610,2023-03-13,Google Search,Brand Awareness,25-34,Kolkata,14515,1105,117,7.613,10.6349,19894.48,76928.24,18.0,3.8668
CAMP-0611,2023-07-19,Meta Ads,Conversion,55+,Bangalore,44305,616,17,1.3913,2.8312,7268.29,20129.31,11.8,2.7695
CAMP-0612,2023-10-26,Email,Conversion,35-44,Mumbai,2066,412,59,19.9494,14.4147,2919.36,22063.11,7.09,7.5575
CAMP-0613,2023-01-01,Google Search,Retargeting,55+,Mumbai,14175,1032,49,7.283,4.7574,38129.77,215974.61,36.95,5.6642
CAMP-0614,2023-11-17,Meta Ads,Conversion,55+,Hyderabad,35848,868,19,2.4235,2.2527,11476.94,24779.49,13.22,2.1591
CAMP-0615,2023-10-12,Meta Ads,Conversion,25-34,Delhi,40204,1080,43,2.6867,4.0051,14047.37,32174.1,13.01,2.2904
CAMP-0616,2023-11-28,Meta Ads,Lead Generation,18-24,Mumbai,16029,206,7,1.288,3.7237,3274.39,11321.06,15.9,3.4575
CAMP-0617,2023-08-01,Meta Ads,Brand Awareness,25-34,Pune,44886,1251,66,2.7872,5.312,23973.83,68553.7,19.16,2.8595
CAMP-0618,2023-08-19,YouTube,Conversion,55+,Kolkata,45212,386,3,0.8553,0.9601,4263.65,10091.67,11.05,2.3669
CAMP-0619,2023-10-23,Meta Ads,Retargeting,45-54,Chennai,39049,416,7,1.0669,1.9022,5740.47,13929.73,13.8,2.4266
CAMP-0620,2023-09-27,LinkedIn,Conversion,18-24,Delhi,9148,396,15,4.3366,3.8878,13119.24,56148.13,33.13,4.2798
CAMP-0621,2023-12-06,Google Search,Lead Generation,45-54,Pune,6279,422,29,6.7363,6.9264,12977.27,65309.38,30.75,5.0326
CAMP-0622,2023-09-20,Email,Brand Awareness,45-54,Hyderabad,5843,1137,115,19.4615,10.1836,4681.58,37140.29,4.12,7.9333
CAMP-0623,2023-12-22,Email,Retargeting,25-34,Mumbai,6895,1499,297,21.7425,19.8506,8067.97,41826.4,5.38,5.1843
CAMP-0624,2023-12-03,YouTube,Lead Generation,55+,Mumbai,39120,512,8,1.3089,1.574,4028.5,6541.34,7.87,1.6238
CAMP-0625,2023-03-09,LinkedIn,Brand Awareness,35-44,Bangalore,8044,228,16,2.8429,7.0746,6969.53,18978.72,30.57,2.7231
CAMP-0626,2023-03-31,Meta Ads,Lead Generation,45-54,Bangalore,32121,823,20,2.5651,2.4377,8369.67,22569.33,10.17,2.6966
CAMP-0627,2023-11-01,Google Search,Retargeting,18-24,Delhi,7525,553,38,7.3505,7.011,14977.92,66770.33,27.08,4.4579
CAMP-0628,2023-06-26,YouTube,Lead Generation,25-34,Chennai,23560,269,8,1.1423,3.2643,1657.02,2902.11,6.16,1.7514
CAMP-0629,2023-09-30,YouTube,Conversion,35-44,Hyderabad,35313,310,8,0.8798,2.6523,3021.23,5189.64,9.75,1.7177
CAMP-0630,2023-08-18,YouTube,Brand Awareness,35-44,Kolkata,45035,530,17,1.1785,3.2159,6269.24,9789.58,11.83,1.5615
CAMP-0631,2023-11-30,LinkedIn,Retargeting,45-54,Chennai,5233,157,5,3.0049,3.6615,5327.18,20289.56,33.93,3.8087
CAMP-0632,2023-12-11,YouTube,Conversion,25-34,Pune,58582,744,19,1.2705,2.6519,8762.22,26197.48,11.78,2.9898
CAMP-0633,2023-02-04,Email,Brand Awareness,18-24,Kolkata,2097,363,38,17.3462,10.6021,2219.02,13435.17,6.11,6.0546
CAMP-0634,2023-01-13,Email,Retargeting,25-34,Mumbai,7074,933,210,13.1952,22.6006,5541.68,41597.94,5.94,7.5064
CAMP-0635,2023-11-06,LinkedIn,Brand Awareness,18-24,Mumbai,4064,127,6,3.1279,4.8443,7101.36,29161.03,55.92,4.1064
CAMP-0636,2023-05-31,Meta Ads,Brand Awareness,25-34,Bangalore,45602,1058,30,2.321,2.8953,14220.92,49658.32,13.44,3.4919
CAMP-0637,2023-02-07,YouTube,Retargeting,35-44,Delhi,38172,487,9,1.2771,1.9422,4055.03,6447.85,8.33,1.5901
CAMP-0638,2023-09-09,Email,Lead Generation,45-54,Mumbai,3643,726,63,19.9339,8.806,3595.4,19528.84,4.95,5.4316
CAMP-0639,2023-02-24,YouTube,Lead Generation,55+,Pune,79808,751,7,0.9416,1.0626,4016.81,6449.46,5.35,1.6056
CAMP-0640,2023-03-18,Email,Conversion,18-24,Hyderabad,7348,1493,206,20.3244,13.8631,8939.54,51843.16,5.99,5.7993
CAMP-0641,2023-09-21,Email,Conversion,55+,Mumbai,7796,1888,170,24.2188,9.0348,8715.66,65647.64,4.62,7.5321
CAMP-0642,2023-12-19,Google Search,Lead Generation,18-24,Hyderabad,12898,578,35,4.4848,6.1412,23013.2,99729.99,39.82,4.3336
CAMP-0643,2023-11-28,Email,Conversion,18-24,Pune,2742,459,60,16.7496,13.2267,1854.53,13952.64,4.04,7.5235
CAMP-0644,2023-01-21,Email,Lead Generation,25-34,Chennai,5147,1059,151,20.5895,14.2853,4596.73,24456.0,4.34,5.3203
CAMP-0645,2023-08-13,Email,Conversion,18-24,Pune,3552,490,38,13.8193,7.9447,3096.03,20987.48,6.32,6.7788
CAMP-0646,2023-10-04,YouTube,Conversion,18-24,Kolkata,62166,502,8,0.8077,1.6543,6697.94,14561.06,13.34,2.174
CAMP-0647,2023-06-22,Google Search,Brand Awareness,35-44,Mumbai,5701,320,21,5.622,6.6642,10363.1,49823.7,32.38,4.8078
CAMP-0648,2023-02-06,LinkedIn,Lead Generation,55+,Delhi,3302,138,4,4.2064,3.4689,4245.23,18315.44,30.76,4.3144
CAMP-0649,2023-11-29,LinkedIn,Brand Awareness,25-34,Pune,4069,83,5,2.0431,7.1898,5493.48,22751.13,66.19,4.1415
CAMP-0650,2023-10-30,Google Search,Conversion,55+,Delhi,6047,439,16,7.2712,3.8722,12703.41,69842.56,28.94,5.4979
CAMP-0651,2023-06-22,Meta Ads,Brand Awareness,25-34,Hyderabad,41346,681,43,1.6485,6.4058,10154.8,20649.38,14.91,2.0335
CAMP-0652,2023-06-21,Meta Ads,Brand Awareness,55+,Delhi,19143,237,4,1.2415,1.6966,3076.7,9179.96,12.98,2.9837
CAMP-0653,2023-10-25,LinkedIn,Lead Generation,45-54,Delhi,3333,79,4,2.4001,5.5478,4367.73,14205.0,55.29,3.2523
CAMP-0654,2023-01-04,Meta Ads,Brand Awareness,45-54,Mumbai,15473,210,4,1.3588,2.0407,3322.42,10989.75,15.82,3.3078
CAMP-0655,2023-03-15,YouTube,Conversion,25-34,Delhi,61931,477,11,0.7709,2.4711,3526.24,6212.61,7.39,1.7618
CAMP-0656,2023-02-15,Google Search,Lead Generation,45-54,Chennai,9934,535,24,5.3914,4.5206,12403.47,47055.91,23.18,3.7938
CAMP-0657,2023-10-04,LinkedIn,Brand Awareness,55+,Bangalore,7157,190,8,2.6578,4.2569,10710.89,32698.77,56.37,3.0529
CAMP-0658,2023-08-31,Meta Ads,Brand Awareness,25-34,Pune,47605,643,33,1.3526,5.2136,5476.68,15861.91,8.52,2.8963
CAMP-0659,2023-06-21,Email,Lead Generation,45-54,Bangalore,7052,1584,222,22.467,14.0257,3579.69,25849.84,2.26,7.2213
CAMP-0660,2023-01-15,LinkedIn,Lead Generation,25-34,Kolkata,6973,247,10,3.5447,4.2685,9734.76,32997.35,39.41,3.3896
CAMP-0661,2023-12-13,LinkedIn,Retargeting,45-54,Delhi,5668,152,4,2.6902,3.0965,5944.91,17681.57,39.11,2.9742
CAMP-0662,2023-02-07,YouTube,Lead Generation,45-54,Delhi,50866,551,5,1.0851,0.9978,5156.62,9406.95,9.36,1.8242
CAMP-0663,2023-07-11,LinkedIn,Conversion,25-34,Hyderabad,4117,138,6,3.3732,4.9096,6119.42,18599.3,44.34,3.0394
CAMP-0664,2023-10-19,Email,Lead Generation,18-24,Pune,2488,389,28,15.6479,7.2889,1864.56,11662.21,4.79,6.2547
CAMP-0665,2023-03-22,Email,Lead Generation,35-44,Chennai,7226,1762,330,24.3859,18.7614,9635.9,64158.39,5.47,6.6583
CAMP-0666,2023-09-25,Meta Ads,Brand Awareness,45-54,Kolkata,47061,1282,30,2.7244,2.3844,17540.15,45371.05,13.68,2.5867
CAMP-0667,2023-06-17,Google Search,Conversion,25-34,Delhi,12114,765,94,6.3179,12.2968,23729.52,91890.77,31.02,3.8724
CAMP-0668,2023-01-21,LinkedIn,Brand Awareness,45-54,Mumbai,6855,287,12,4.2004,4.5152,13497.01,44386.81,47.03,3.2886
CAMP-0669,2023-02-12,Google Search,Conversion,45-54,Delhi,14150,992,75,7.0123,7.6192,26730.03,108123.4,26.95,4.045
CAMP-0670,2023-02-16,Email,Retargeting,25-34,Pune,2130,388,55,18.2372,14.3629,2413.29,18277.69,6.22,7.5738
CAMP-0671,2023-03-12,LinkedIn,Brand Awareness,45-54,Hyderabad,8760,281,15,3.2161,5.5435,12593.53,43178.07,44.82,3.4286
CAMP-0672,2023-06-20,Google Search,Brand Awareness,45-54,Pune,13698,565,36,4.1309,6.4166,13523.48,79318.44,23.94,5.8652
CAMP-0673,2023-06-21,LinkedIn,Lead Generation,18-24,Chennai,9027,433,17,4.7967,4.0472,28751.27,92808.55,66.4,3.228
CAMP-0674,2023-08-27,Google Search,Brand Awareness,45-54,Bangalore,5669,309,16,5.4623,5.2887,9360.66,34330.36,30.29,3.6675
CAMP-0675,2023-10-04,Meta Ads,Lead Generation,35-44,Delhi,22442,515,23,2.2981,4.6334,8769.07,28770.65,17.03,3.2809
CAMP-0676,2023-05-17,Meta Ads,Lead Generation,35-44,Bangalore,48001,1133,35,2.3605,3.1146,9925.57,23691.2,8.76,2.3869
CAMP-0677,2023-09-30,YouTube,Brand Awareness,45-54,Pune,64453,854,21,1.3254,2.519,8129.9,16684.33,9.52,2.0522
CAMP-0678,2023-02-11,Google Search,Lead Generation,45-54,Mumbai,11400,865,50,7.5918,5.7977,33774.61,127445.53,39.05,3.7734
CAMP-0679,2023-03-19,Email,Brand Awareness,25-34,Hyderabad,3673,689,127,18.7689,18.5546,2589.96,20483.28,3.76,7.9087
CAMP-0680,2023-08-04,LinkedIn,Lead Generation,45-54,Bangalore,6636,279,7,4.2131,2.7773,10479.92,26661.68,37.56,2.5441
CAMP-0681,2023-06-25,Meta Ads,Retargeting,45-54,Chennai,36384,717,25,1.9723,3.5978,10297.55,28136.99,14.36,2.7324
CAMP-0682,2023-06-06,YouTube,Retargeting,55+,Delhi,31254,402,4,1.2893,1.0175,3505.05,6772.53,8.72,1.9322
CAMP-0683,2023-08-22,Google Search,Lead Generation,35-44,Bangalore,7725,500,31,6.4745,6.3843,14888.48,58894.38,29.78,3.9557
CAMP-0684,2023-03-01,Meta Ads,Lead Generation,25-34,Delhi,17696,528,25,2.9875,4.8406,7017.47,17041.52,13.29,2.4284
CAMP-0685,2023-03-17,Meta Ads,Brand Awareness,35-44,Bangalore,39439,748,40,1.8969,5.419,10773.98,21618.35,14.4,2.0065
CAMP-0686,2023-03-16,Google Search,Conversion,45-54,Kolkata,12504,964,50,7.7112,5.2022,37926.94,184528.37,39.34,4.8654
CAMP-0687,2023-05-29,LinkedIn,Retargeting,35-44,Hyderabad,9178,453,26,4.9421,5.8244,16255.15,59013.72,35.88,3.6305
CAMP-0688,2023-09-03,YouTube,Retargeting,18-24,Pune,78993,426,8,0.5401,1.8848,2627.89,4039.58,6.17,1.5372
CAMP-0689,2023-02-17,LinkedIn,Lead Generation,45-54,Bangalore,5673,122,6,2.1651,5.0087,6507.15,19158.92,53.34,2.9443
CAMP-0690,2023-10-03,Email,Lead Generation,18-24,Mumbai,5649,1175,165,20.8018,14.061,9229.67,57069.55,7.86,6.1833
CAMP-0691,2023-09-19,YouTube,Retargeting,55+,Chennai,23673,333,4,1.4084,1.2055,2157.66,5999.82,6.48,2.7807
CAMP-0692,2023-05-26,Email,Conversion,35-44,Mumbai,4825,799,156,16.5676,19.5528,5789.4,30468.43,7.25,5.2628
CAMP-0693,2023-03-25,YouTube,Conversion,45-54,Bangalore,72800,893,22,1.228,2.5159,10971.45,23273.63,12.29,2.1213
CAMP-0694,2023-06-05,LinkedIn,Brand Awareness,25-34,Delhi,6888,341,22,4.9651,6.6316,14805.08,64643.51,43.42,4.3663
CAMP-0695,2023-07-29,LinkedIn,Conversion,18-24,Mumbai,8233,390,14,4.7432,3.7264,20370.7,79863.21,52.23,3.9205
CAMP-0696,2023-07-15,Meta Ads,Lead Generation,25-34,Kolkata,33970,715,19,2.1077,2.7647,12809.21,41230.22,17.91,3.2188
CAMP-0697,2023-08-26,Email,Conversion,55+,Pune,3839,474,26,12.3489,5.6171,1695.05,13336.79,3.58,7.8681
CAMP-0698,2023-04-02,YouTube,Brand Awareness,35-44,Hyderabad,52236,734,18,1.4068,2.5185,3878.77,10267.4,5.28,2.6471
CAMP-0699,2023-07-05,YouTube,Brand Awareness,55+,Pune,58080,569,7,0.9805,1.3105,4312.52,10905.8,7.58,2.5289
CAMP-0700,2023-10-22,Google Search,Retargeting,55+,Pune,5287,390,15,7.3811,4.07,7522.02,32338.69,19.29,4.2992
CAMP-0701,2023-05-20,Meta Ads,Retargeting,25-34,Mumbai,38669,711,43,1.839,6.1572,8725.26,20004.89,12.27,2.2928
CAMP-0702,2023-11-18,LinkedIn,Brand Awareness,55+,Delhi,4501,193,7,4.2941,3.7765,7080.29,22269.03,36.69,3.1452
CAMP-0703,2023-12-24,Email,Retargeting,35-44,Pune,7638,1276,187,16.7128,14.6786,5244.07,28481.34,4.11,5.4312
CAMP-0704,2023-09-06,Meta Ads,Retargeting,35-44,Kolkata,42000,705,36,1.6806,5.2056,6506.46,13421.16,9.23,2.0627
CAMP-0705,2023-12-20,Meta Ads,Lead Generation,55+,Chennai,49449,1331,38,2.6921,2.8963,21864.57,69187.95,16.43,3.1644
CAMP-0706,2023-03-09,YouTube,Conversion,18-24,Mumbai,21138,207,2,0.9795,1.2985,1785.52,4866.54,8.63,2.7256
CAMP-0707,2023-06-05,LinkedIn,Retargeting,25-34,Pune,3235,136,6,4.2334,4.5167,4780.21,18587.79,35.15,3.8885
CAMP-0708,2023-03-08,Meta Ads,Retargeting,25-34,Delhi,20151,372,20,1.8496,5.5758,3474.73,6365.6,9.34,1.832
CAMP-0709,2023-02-25,YouTube,Conversion,18-24,Delhi,22149,286,4,1.2931,1.6216,1599.5,2684.57,5.59,1.6784
CAMP-0710,2023-12-08,Email,Brand Awareness,18-24,Bangalore,2084,454,57,21.8092,12.659,3414.35,19175.68,7.52,5.6162
CAMP-0711,2023-02-16,Meta Ads,Lead Generation,35-44,Mumbai,24539,660,35,2.6917,5.3081,12794.43,30595.6,19.39,2.3913
CAMP-0712,2023-02-04,Meta Ads,Lead Generation,55+,Chennai,21494,567,17,2.6392,3.0028,8134.22,24539.96,14.35,3.0169
CAMP-0713,2023-02-20,Email,Lead Generation,55+,Mumbai,3753,899,103,23.9662,11.5591,4358.62,30921.79,4.85,7.0944
CAMP-0714,2023-07-01,Meta Ads,Conversion,18-24,Delhi,39878,737,20,1.8482,2.8342,9500.62,29398.68,12.89,3.0944
CAMP-0715,2023-09-24,Email,Brand Awareness,45-54,Mumbai,3113,574,59,18.4456,10.4513,2140.81,15341.92,3.73,7.1664
CAMP-0716,2023-07-17,Google Search,Retargeting,45-54,Mumbai,9646,562,43,5.8278,7.8128,18610.64,104270.31,33.12,5.6027
CAMP-0717,2023-08-08,Meta Ads,Conversion,35-44,Kolkata,27372,742,38,2.7135,5.1527,13080.89,44428.45,17.63,3.3964
CAMP-0718,2023-09-09,Email,Lead Generation,18-24,Pune,7505,1003,99,13.3672,9.9045,5969.14,31367.94,5.95,5.255
CAMP-0719,2023-10-30,Meta Ads,Conversion,45-54,Pune,21666,537,22,2.4829,4.2096,5383.25,13018.35,10.02,2.4183
CAMP-0720,2023-07-26,Meta Ads,Retargeting,25-34,Chennai,23045,337,14,1.4657,4.2563,4714.4,14615.53,13.99,3.1002
CAMP-0721,2023-09-01,LinkedIn,Retargeting,45-54,Bangalore,8461,322,13,3.8095,4.156,15900.78,48621.11,49.38,3.0578
CAMP-0722,2023-09-08,YouTube,Brand Awareness,18-24,Bangalore,52589,384,8,0.7308,2.3078,2034.14,5302.39,5.3,2.6067
CAMP-0723,2023-07-15,Google Search,Conversion,18-24,Delhi,14905,1001,46,6.7168,4.6109,31714.95,118640.37,31.68,3.7408
CAMP-0724,2023-05-31,Google Search,Conversion,45-54,Delhi,13157,784,44,5.961,5.6775,20038.68,113202.13,25.56,5.6492
CAMP-0725,2023-03-02,LinkedIn,Brand Awareness,18-24,Hyderabad,6142,205,10,3.3503,5.1292,9778.96,25151.12,47.7,2.572
CAMP-0726,2023-08-09,Meta Ads,Retargeting,25-34,Hyderabad,23813,386,15,1.6249,4.1174,6626.9,18336.99,17.17,2.7671
CAMP-0727,2023-03-22,YouTube,Conversion,45-54,Chennai,53206,295,4,0.5557,1.3741,3218.58,6651.83,10.91,2.0667
CAMP-0728,2023-01-15,Email,Retargeting,35-44,Mumbai,6837,860,154,12.5865,18.0063,3520.2,25437.57,4.09,7.2262
CAMP-0729,2023-08-08,Google Search,Retargeting,45-54,Mumbai,10654,848,53,7.9678,6.3537,16317.12,67072.7,19.24,4.1106
CAMP-0730,2023-12-19,Meta Ads,Retargeting,55+,Mumbai,19292,528,8,2.7379,1.6404,5299.72,14390.38,10.04,2.7153
CAMP-0731,2023-09-21,Google Search,Conversion,45-54,Chennai,11900,602,45,5.0665,7.6318,18623.33,111077.21,30.94,5.9644
CAMP-0732,2023-02-20,YouTube,Conversion,35-44,Chennai,72974,721,18,0.9884,2.6199,5089.6,11426.65,7.06,2.2451
CAMP-0733,2023-07-06,Email,Lead Generation,55+,Bangalore,5571,814,81,14.6229,10.0481,6385.54,33370.6,7.84,5.226
CAMP-0734,2023-01-25,LinkedIn,Lead Generation,35-44,Bangalore,5435,271,13,4.9887,5.0689,10578.6,42163.93,39.04,3.9858
CAMP-0735,2023-05-20,Google Search,Brand Awareness,55+,Bangalore,6102,382,20,6.2657,5.3587,10465.4,45715.91,27.4,4.3683
CAMP-0736,2023-06-03,Google Search,Retargeting,55+,Kolkata,12092,804,36,6.6538,4.5967,21800.39,89995.54,27.11,4.1282
CAMP-0737,2023-01-10,LinkedIn,Conversion,55+,Delhi,8143,334,15,4.11,4.5156,17726.63,51866.45,53.07,2.9259
CAMP-0738,2023-11-11,YouTube,Retargeting,55+,Kolkata,75887,963,12,1.2691,1.3072,10266.7,25052.16,10.66,2.4401
CAMP-0739,2023-03-17,LinkedIn,Lead Generation,35-44,Hyderabad,4969,121,7,2.4514,6.3153,5083.33,17134.77,42.01,3.3708
CAMP-0740,2023-07-31,Email,Brand Awareness,25-34,Kolkata,4186,950,178,22.7082,18.7986,3361.75,22872.33,3.54,6.8037
CAMP-0741,2023-04-09,YouTube,Lead Generation,18-24,Delhi,21815,162,3,0.7456,2.1236,1561.94,3654.53,9.64,2.3397
CAMP-0742,2023-03-23,YouTube,Conversion,18-24,Delhi,37872,241,2,0.6364,1.2134,3141.53,7816.15,13.04,2.488
CAMP-0743,2023-01-11,Meta Ads,Brand Awareness,45-54,Kolkata,18625,506,10,2.7192,2.0266,7700.91,25214.26,15.22,3.2742
CAMP-0744,2023-03-13,YouTube,Retargeting,18-24,Hyderabad,35469,217,4,0.6119,1.9752,3109.47,7098.72,14.33,2.2829
CAMP-0745,2023-05-02,LinkedIn,Retargeting,45-54,Mumbai,7913,187,10,2.3668,5.6041,8073.06,29617.25,43.17,3.6687
CAMP-0746,2023-03-15,YouTube,Lead Generation,45-54,Delhi,27000,182,4,0.6752,2.6459,1709.85,3217.01,9.39,1.8815
CAMP-0747,2023-07-11,LinkedIn,Brand Awareness,45-54,Chennai,8731,423,16,4.8461,3.8394,19860.38,76769.84,46.95,3.8655
CAMP-0748,2023-07-08,Email,Lead Generation,35-44,Hyderabad,4524,555,107,12.274,19.4349,3127.36,23531.57,5.63,7.5244
CAMP-0749,2023-07-16,Google Search,Lead Generation,35-44,Chennai,10067,659,61,6.5558,9.3534,24955.97,130098.49,37.87,5.2131
CAMP-0750,2023-01-05,LinkedIn,Lead Generation,45-54,Hyderabad,6219,297,17,4.7825,6.0045,12484.55,54590.5,42.04,4.3726
CAMP-0751,2023-03-24,Meta Ads,Retargeting,25-34,Kolkata,43760,990,59,2.2627,6.0299,17028.88,42413.68,17.2,2.4907
CAMP-0752,2023-09-09,Google Search,Retargeting,18-24,Kolkata,12718,883,68,6.9478,7.706,22357.46,101858.69,25.32,4.5559
CAMP-0753,2023-02-03,Google Search,Lead Generation,35-44,Chennai,10764,611,58,5.6835,9.5108,18360.56,79261.08,30.05,4.3169
CAMP-0754,2023-08-16,Google Search,Brand Awareness,25-34,Pune,7229,290,22,4.0123,7.8005,7169.39,35413.37,24.72,4.9395
CAMP-0755,2023-11-29,Google Search,Lead Generation,25-34,Chennai,7131,526,57,7.3878,10.9574,18640.46,80125.98,35.44,4.2985
CAMP-0756,2023-12-18,YouTube,Lead Generation,35-44,Delhi,58864,780,22,1.3268,2.859,5449.58,11562.62,6.99,2.1217
CAMP-0757,2023-10-20,Meta Ads,Conversion,45-54,Kolkata,29711,309,5,1.0415,1.862,4543.03,12904.05,14.7,2.8404
CAMP-0758,2023-05-15,Meta Ads,Brand Awareness,45-54,Delhi,26059,286,9,1.0996,3.4686,4348.55,8930.73,15.2,2.0537
CAMP-0759,2023-01-08,Email,Lead Generation,55+,Mumbai,7886,1485,163,18.8359,11.0135,11241.02,84102.75,7.57,7.4818
CAMP-0760,2023-04-15,YouTube,Brand Awareness,25-34,Pune,32487,469,16,1.4461,3.4149,3593.49,9413.74,7.66,2.6197
CAMP-0761,2023-04-16,YouTube,Lead Generation,45-54,Kolkata,59327,424,10,0.7156,2.3834,5201.24,9279.24,12.27,1.784
CAMP-0762,2023-05-29,Meta Ads,Conversion,25-34,Mumbai,32157,473,20,1.471,4.3588,5193.45,14494.58,10.98,2.7909
CAMP-0763,2023-03-10,YouTube,Brand Awareness,18-24,Hyderabad,77110,634,12,0.8232,1.9088,7524.64,19338.35,11.87,2.57
CAMP-0764,2023-10-13,YouTube,Retargeting,18-24,Mumbai,23850,131,2,0.5521,2.2897,1271.92,2583.85,9.71,2.0315
CAMP-0765,2023-09-16,LinkedIn,Brand Awareness,18-24,Bangalore,8076,253,13,3.1428,5.5281,14383.17,39761.94,56.85,2.7645
CAMP-0766,2023-05-14,LinkedIn,Brand Awareness,55+,Delhi,4391,154,7,3.5112,4.7049,10027.84,27715.34,65.12,2.7638
CAMP-0767,2023-03-01,Email,Conversion,25-34,Bangalore,4566,574,69,12.5741,12.0623,4150.06,31143.76,7.23,7.5044
CAMP-0768,2023-11-10,Email,Conversion,35-44,Bangalore,4160,778,105,18.7206,13.5935,2326.14,16772.88,2.99,7.2106
